SM-J600GF_0,KFMUWI_0,Pixel_3a_0,OnePlus_A3003_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_4_0,MotoG3_0,GM1901_0,GM1901_0,Lenovo_K8_Note_0,SM-M307F_0,OnePlus_A5010_0,OnePlus_A5010_0,SM-A505F_0,SM-A505F_0,ASUS_X00TD_0,OnePlus_A6000_0,CPH1969_0,SM-G950F_0,HD1905_0,SM-M307F_0,OnePlus_A6003_0,GM1901_0,GM1901_0,Redmi_K20_Pro_0,SM-M307F_0,SM-M307F_0,Redmi_Note3_0,Redmi_Note3_0,Redmi_Note3_0,Lenovo_A7020a48_0,SM-G950U1_0,SM-G935F_0,SM-G930F_0,Pixel_3_0,Pixel_4_0,Pixel_4_XL_0,SM-G965F_0,Pixel_3_XL_0,SM-N975F_0,SM-F700F_0,Pixel_2_XL_0,SM-G986B_0,SM-A405FN_0,SM-G981B_0,SM-G988U_0,CPH1923_0,SM-G930K_0,Redmi_Note_6_Pro_0,Redmi_Y2_0,SM-A405FN_0,Nexus_5_0,SM-A505U1_0,SM-A705MN_0,SM-G973U1_0,SM-T835_0,SM-G975U1_0,SM-N975F_0,SM-N970F_0,SM-G970U1_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_0,Redmi_Note5_Pro_0,SM-T830_0,SM-A520W_0,SM-G965U1_0,SM-G969U1_0,SM-N950U1_0,MotoG_5S_Plus_0,SM-T835_0,SM-T820_0,SM-G955_0,SM-N915A_0,HD1901_0,SM-G950U1_0,SM-F900F_0,SM-G935F_0,SM-N910S_0,SM-T715_0,SM-G960U1_0,Pixel_4_0,SM-G610F_0,Pixel_C_0,CPH1923_0,OnePlus_A5010_0,SM-J810G_0,HD1901_0,Redmi_Note8_Pro_0,SM-A505F_0,Redmi_Note8_Pro_0,Redmi_3S_0,RMX_1921_0,OnePlus_A5000_0,OnePlus_A6000_0,Mi_A2_0,OnePlus_A6010_0,Nokia_6.1_Plus_0,Pixel_4_0,SM-M305F_0,SM-N975F_0,I3123_0,H8314_0,GM1917_0,LGUS991_0,moto_g7_power_0,FLOPS
88.2538922,88.7178181,20.69437367,25.1712482,31.67968927,30.69408,88.13333333,9.387187333,9.3169948,35.3431257,21.77503857,19.95051027,20.0972119,32.97309227,30.87925263,28.28030733,14.4787675,24.00164113,22.3761781,8.982491367,21.97783973,14.32673087,9.3064167,9.435866333,10.78372393,23.4226039,28.44689227,28.9788854,40.4331373,38.68230563,54.37213587,22.4396268,32.03854227,24.8526372,15.14083133,10.548211,10.59804793,16.45675123,15.22483823,11.0992654,8.8413767,21.32766363,9.882817967,27.90234483,9.799999933,8.462757,60.3596359,29.25068187,28.1209427,61.12409203,27.96684107,40.7958055,22.1689,46.4926875,10.74247747,22.5273161,10.76346343,10.6914986,10.80182827,9.157859433,27.57641667,30.97231757,31.4744254,20.4742153,54.74944607,14.81150683,16.47017703,20.33760767,61.65102167,22.7811319,26.1123784,24.3499616,40.6085018,9.447694433,50.7743264,9.0499253,27.13608717,53.29462927,46.267118,21.6210591,9.347181533,74.5476922,26.3809411,52.69198983,20.57355033,71.8795624,9.0300991,20.5052026,29.84351937,16.5901256,82.5614877,17.77756247,20.47309893,14.3980121,29.83900517,14.49708337,28.4355712,9.3408308,28.4361024,15.12293073,47.75608837,14.5634757,9.465348933,45.4677204,28.46869893,44.515261
82.88840263,83.9205,19.6139569,22.3762205,29.95698957,28.7319393,83.33333333,8.97271,8.960623233,30.34450237,20.57028073,18.65176223,19.0521111,31.62245263,28.37173323,31.06086457,13.82264077,22.48845123,20.86984743,8.6062187,20.53943577,13.75770657,9.027126833,8.978916667,10.47782813,22.70853583,26.92844493,38.05724473,40.06166823,36.3311145,51.07105123,20.7589895,30.65825507,22.5975051,14.5482705,10.10587767,9.4822336,16.1640307,14.618656,10.83930263,8.6402656,20.11060617,9.754797367,26.41276283,9.688933333,8.365295033,53.51964107,24.65044607,26.50420657,57.3845624,26.0727589,37.91623783,20.6234705,22.3328264,10.34440463,21.29877947,10.25133313,10.67098333,10.7976333,8.842022567,26.7634878,29.48822237,29.21492883,19.65938373,47.21997567,14.3308648,14.36381613,19.04621017,57.7260735,21.42430043,24.7838698,22.96821287,39.0323767,9.047114567,50.8877882,8.843727333,25.7015282,48.04409873,43.83786663,20.93714767,9.001434867,69.9549859,24.81695997,48.04388717,18.86347917,68.40553463,8.658203033,19.76208723,28.12544733,15.6085897,76.3479479,17.15029853,19.86192023,13.98083507,27.6662535,14.00293057,26.49309047,8.959381,26.74123457,14.93898593,44.4729044,14.0384097,8.804824567,41.36290963,26.7526693,41.119584
106.8903768,106.7600077,25.61347313,37.0219445,39.5367325,39.88183163,110.6666667,8.984814233,9.289541667,47.14564097,27.6174743,24.71778807,24.6125989,42.94679233,39.00598333,35.13405377,17.69018403,30.27088713,33.54258453,8.441335133,27.55989487,17.68619967,9.0355556,8.834289967,10.340158,30.71828837,36.77320517,38.06702957,52.51522743,53.51251387,67.29025907,27.0893784,54.70392043,40.3340436,18.3816703,10.06227013,9.498719633,32.22993197,18.66632117,12.1287744,8.811019033,26.61334643,8.176361533,34.716977,8.001234633,7.9503124,78.4916359,48.0700002,35.09729853,75.45619787,35.04723967,70.59223097,27.8599371,16.63175527,12.39853823,29.62693057,12.4145608,12.00878977,11.81369877,13.23995297,34.65553983,39.51859183,39.5834722,24.97011457,66.259187,27.79479167,18.34697047,24.7523472,75.87157013,28.0251563,38.0794184,36.00643087,77.92093557,9.061114633,61.1938229,8.727593767,46.10038457,72.24249297,66.73473473,26.10870133,9.008211,90.66422177,34.9080139,71.6663974,24.7823351,86.98859537,8.476218767,22.54517433,37.33478087,19.4992539,98.69623777,22.79962673,25.39159377,17.75996173,36.24624133,17.82729333,36.70270493,8.970598167,35.4145026,16.68748207,60.88460077,17.47267873,10.61706417,46.9114844,36.5187519,65.28948
442.8151689,445.4426103,107.3027868,132.8805433,166.6165,166.4026527,451.3333333,33.8292014,33.70211287,172.3678359,116.3245627,103.3578524,104.6280989,175.6594204,165.6864486,143.2681543,75.04121353,125.4222359,135.0836256,32.21868407,115.9534526,74.9778524,33.87440097,33.74141323,39.06863203,131.1971422,157.8190101,151.2410191,214.6984444,214.8177309,283.103959,112.5104652,207.9609639,166.7617398,79.732369,38.74042227,37.5552503,131.2675653,80.08198187,51.00626403,31.80209203,109.2109171,31.3550461,147.9152203,31.48101913,29.89626393,301.8030975,230.2729248,144.4929253,306.9174614,148.4301447,305.0605329,118.082541,65.8569408,51.34736283,123.8411909,51.70134543,49.21556263,48.71203077,46.94298773,143.2524253,162.7258072,160.8895764,104.7061302,278.1626268,75.48668563,79.8776805,102.8872744,307.1947146,117.6678977,159.3607414,146.1664039,308.8229513,33.97503133,258.8246527,33.55864413,189.2413346,296.7587138,270.262321,112.41792,34.0515988,371.2483652,135.1303299,303.2872385,104.2956753,343.8545485,32.2918022,91.35906413,157.2522653,78.35636933,414.7388141,94.8106111,105.9864948,75.8544374,153.5073662,75.0909271,144.8915312,34.00459883,150.6538037,68.324741,248.7943349,75.21662663,44.12414223,197.474441,154.6370901,308.6216
509.8856817,510.8434282,120.0968002,177.3242794,183.6972741,182.819868,516.6666667,38.29845133,38.65999833,193.6887923,130.9002114,116.8745954,116.3931857,183.0160448,192.9394307,166.0205798,84.0786822,141.2945435,145.3723858,36.63614933,139.0749307,83.18105537,38.2575712,38.47952437,45.09350343,152.5307486,172.5945653,164.200696,246.8180259,239.8266978,328.2857052,124.7144304,224.8791382,182.531642,88.35590817,44.8243552,44.1931416,129.1172063,88.40284717,55.2594346,36.4632603,121.2803316,35.9464846,173.655046,36.2890359,33.96151033,319.4409154,311.7377383,159.7344114,345.9868714,167.1924255,331.57975,133.5013229,72.29437853,53.04803127,141.1589965,56.90976223,55.640582,53.7132731,58.95944443,158.9062101,177.2780659,177.1313002,117.8490746,317.1723652,82.97272923,83.56144093,117.2284339,350.5491964,135.1555729,178.3414773,158.206314,342.2974166,38.74601387,304.9425675,38.15047033,199.2010616,322.3085805,332.1632236,127.4152413,38.46223997,426.976315,154.5042065,308.1769975,116.8499706,392.6886632,36.5327361,105.8968025,178.3765844,88.1763308,493.8656717,105.1705607,118.4321233,82.48954177,166.4446423,82.91202613,161.4244515,38.58313227,170.2922153,75.45436533,290.1334288,84.59964407,48.77712497,258.8465381,172.032255,358.053192
367.3639714,369.3743076,88.56409733,144.923361,134.2393385,131.3529289,376.9333333,28.3810971,28.47117533,144.072218,95.5965705,85.5541353,85.74994263,136.2848794,137.6566421,119.90629,61.01448607,106.2608025,107.4940294,27.21089243,101.4131935,60.73375183,28.54968227,28.56643917,33.3639341,110.8852486,129.1922832,129.7162551,184.3532777,183.5154895,238.1261718,91.95987847,171.4662896,134.2609551,64.72540247,32.62968737,29.94690577,99.7046499,64.6862738,41.61443717,26.97627963,89.15061487,26.16285267,123.2806026,27.22440257,25.82403477,250.638605,211.0054175,119.2123245,252.3725571,122.4761924,247.1505102,97.8719167,53.8539218,42.00673953,99.13475,41.97723787,41.50563327,39.93725513,41.15620653,116.7170588,130.8789011,131.7909374,86.29347223,231.392637,61.91442533,72.4830728,84.92747217,255.16393,97.59664927,132.0712101,118.7635206,254.8318419,29.7317794,291.2063975,28.17586113,164.914809,240.340407,246.0801626,93.4660504,28.6099351,309.1537268,116.1479895,229.2328333,86.42911987,288.0819079,27.1915781,82.00706907,129.9051051,65.85576663,357.8156196,76.45742537,87.75853803,61.04040117,121.5203071,60.9351563,119.1159079,28.7308033,124.2886576,55.73153453,205.041736,60.4929949,36.00100173,218.1716631,128.2106552,262.58708
495.5413139,497.5717641,119.9650502,166.4526474,183.8835625,183.6788523,505.3333333,37.8561337,37.7492863,190.0498437,131.629,114.0733819,114.4011354,192.8789408,187.613696,162.1076283,82.95019627,157.8972872,145.3894524,36.0604305,139.4915486,82.46944963,37.60923963,37.71466677,44.2364011,151.4982858,174.5438357,175.5869981,227.5207654,239.8450832,313.6496642,121.9059166,226.2571165,183.0423551,87.54057117,43.64050773,43.18844353,135.0556897,88.52875017,57.5568269,35.63473777,120.8785103,34.36314997,167.0447434,35.00655893,34.36712503,315.8463563,269.5581234,160.029974,345.192649,166.7952191,334.9027708,134.220269,72.67753997,55.9395712,129.0568021,49.2768627,56.9940871,54.24945493,56.97561973,164.3901683,179.1038178,177.5654322,117.5010364,302.6503714,83.23803637,83.45832113,116.3232778,353.2167781,134.7921909,173.4158854,159.5272743,318.55817,38.57507113,422.6476995,39.49580913,221.933305,333.4894835,341.2567097,124.7501493,38.05140133,417.3141881,149.8231562,301.6472718,113.9942638,386.0185728,36.30289237,108.0452179,177.3609536,89.19942047,466.6219912,104.7921614,116.6076684,82.34905893,167.4685277,84.53193397,162.344644,38.0950733,169.3599897,75.8942807,279.2832864,83.109743,48.85121867,297.41563,169.8841263,343.511712
300.1666178,306.5627871,71.0457119,74.49376033,150.3779061,102.5996197,304.9333333,30.4021891,30.55058157,111.2456667,74.71216283,67.7571893,68.16953477,107.417209,104.9912588,95.9737344,48.73732993,85.84333087,74.8716062,29.14565097,79.2091115,48.52021873,30.377684,30.46980383,36.6040658,118.3895308,95.55437687,90.8594965,136.2630886,127.9888957,192.2093385,72.45175177,108.2217795,87.0143589,51.6263801,35.62205383,35.59525703,56.49242563,52.24589923,37.5431435,28.90037507,71.62332497,32.25618193,96.03176407,33.41629227,27.3496839,177.1816642,116.5480767,95.550927,206.3044148,96.19557287,152.8186094,82.9431576,45.5952153,36.05280887,76.49623097,30.75794793,39.04651407,37.1754704,32.71173957,94.5573871,101.5594323,101.9847343,70.22634207,177.7734756,48.468019,49.27256243,70.30497743,225.824321,79.46340103,89.85339067,83.38047167,135.0639791,30.08858157,136.122566,30.6865469,103.1763576,184.4397862,177.6220764,74.94842527,30.7491836,253.9449203,88.69974127,180.9416615,67.86918227,241.1039792,29.77247753,69.32465137,102.0876781,56.2086615,289.3325866,60.2285919,68.74944613,48.50548437,104.1097654,50.74751387,95.02831947,30.68970107,97.5694,52.29711653,159.4659289,50.62433857,30.7833768,173.595637,96.34591573,137.788561
458.6799202,465.428059,112.2765928,149.3890087,167.8024375,174.3393019,470.1333333,35.02944457,35.00064927,184.0927923,121.4367767,106.248901,106.299823,175.793969,169.1279537,151.6299668,77.73410063,152.7350052,135.1619678,33.4509548,129.6373216,77.84710423,35.08111627,35.03346873,41.13768567,328.6638241,164.3846972,157.0468176,219.8865433,216.2746163,291.5927359,113.6817619,213.7406345,172.6799472,84.043253,39.5722453,40.31036173,127.3376884,83.27575833,51.81847683,33.5251909,111.4051291,33.1837808,154.0232127,32.61568077,31.5809965,306.8451257,247.2534648,148.7487256,316.1542447,154.8437654,304.7771267,134.7919243,68.7676303,53.80866487,122.5127535,46.26811457,53.68928467,51.07619477,53.88891307,150.1168853,163.5921405,166.0585747,110.6560469,292.0274869,79.41654693,88.76449643,109.2611597,327.4309874,124.2624444,160.7584165,148.9217216,274.8379635,35.30690793,114.4074653,34.81433683,209.3828511,323.0196014,316.9956583,117.7043592,35.24951393,387.1672395,140.3873108,353.1899923,108.1938993,358.400347,33.8750243,101.3754128,164.8327833,83.78850007,437.7807533,98.39981773,107.1725121,77.2298819,159.7077012,81.77681767,150.1520589,35.35738887,157.7305282,71.26933723,252.3065416,79.79192183,46.14475337,260.207597,156.7908559,349.562864
433.453392,435.5103462,104.4641962,165.1734184,229.5572187,153.3192552,438.4,32.5935311,32.636946,210.9153563,113.183691,98.31785067,98.4936007,159.7756833,155.0424307,140.5540746,71.28337493,122.3443128,121.7842563,31.24494947,126.1756625,71.33350857,32.39846,32.83149647,38.42275517,324.2313525,153.2693204,147.7844999,214.7931231,218.7222846,279.7418205,104.7535659,193.498841,166.3391371,76.9978775,34.56941833,37.67635973,87.43724867,76.4565441,46.6935499,31.09836993,104.5135365,29.8924705,144.6142639,29.8432629,29.74057807,282.0707282,252.7219743,139.0846509,297.1535381,144.2041152,278.0561422,125.7501768,62.2847917,42.4009428,112.0510955,47.4706771,47.98340123,45.78945773,48.84364397,136.9162222,149.1275971,146.405854,99.97165953,269.1082448,71.45446687,71.8266805,100.0067898,303.9357107,113.0941718,152.9945365,136.2998704,288.1613766,33.13747917,106.7275677,33.31877783,210.2110037,306.7888751,289.8643194,109.9528004,32.76726203,365.1129766,134.323342,332.826159,99.27770487,338.5554027,31.36412857,92.94778983,153.8272178,76.63086153,419.8727654,90.31913203,100.4413855,71.1478454,142.2444045,75.03928647,139.9972221,32.707255,146.8027666,64.20669363,238.0107309,70.85804173,41.96820483,229.2448107,146.8059209,322.4004
371.7584074,374.5289668,89.24920497,141.1353923,131.4901631,130.1329046,381.7333333,28.2501546,28.33899643,210.6071718,97.53014857,84.722269,84.5645606,136.2286831,133.217064,118.8036007,61.00095133,103.5864179,108.5792409,27.1144115,112.1435398,60.68873083,28.29574647,28.33446017,33.2733299,298.6193844,131.3044563,138.1646215,185.5609374,184.8925677,238.8160181,91.406441,169.3655781,145.9292255,64.6187305,29.79979803,32.12831917,92.3378999,65.11992147,41.51526797,26.71317007,88.95437867,25.3029307,123.5612628,25.66666923,25.4829427,241.4170333,212.2334875,118.5991753,253.5591162,123.2673217,243.3375659,107.2619333,52.29338697,35.0451095,98.663894,34.9878351,40.17548707,37.07829737,40.09809713,117.1058246,124.3057136,124.96888,85.44914923,235.294196,61.6183003,61.82904683,86.3106598,256.2684976,99.10514417,131.3555416,119.7553781,258.3497709,28.24390627,175.9136005,28.8802412,183.7250563,270.0905889,249.3672139,92.75437853,28.3741208,313.8418101,114.307059,318.1424386,84.33105393,291.6304999,26.956434,79.13757957,131.0398847,65.82237173,355.2613576,77.5130137,85.7983386,60.8183385,108.3367622,63.33399123,120.0014826,28.35689003,124.9010871,53.8314218,207.5339045,60.2122064,34.76681087,184.2903003,125.2903979,246.28944
505.5797111,510.2833795,121.8035452,168.0168437,175.5648002,255.6296457,511.4666667,38.22283497,38.76871527,425.3891512,133.3170679,114.91933,115.6684514,184.8404972,183.5276551,166.0792984,83.89402777,138.938205,142.689096,36.8238679,153.2003627,83.33251387,38.33519623,38.7244045,45.154599,425.3309469,182.1773115,169.8731529,236.6427708,242.1233054,318.5180179,123.7895277,228.8671396,187.8453088,89.12251583,44.6376588,44.28486897,116.1451217,88.89577613,55.12746147,36.3647707,121.2802604,35.142482,169.7822292,35.66785757,33.61657807,335.0632641,300.0178598,161.6886596,343.4708679,169.2482128,328.3617916,148.071496,70.93909027,47.7017812,131.0801335,47.86965453,56.0699654,48.7754832,55.53645823,159.461823,170.899809,171.5470259,118.150901,308.5797345,83.4746215,83.81582287,117.7140712,345.7964807,132.0001926,193.1968784,156.5849011,331.8076284,38.94283323,291.5146996,38.42665263,242.2800166,365.0857124,333.9607472,125.1909739,38.77888407,422.9526599,149.5827239,389.9970333,115.1790903,391.8599599,37.0756997,105.7895616,180.5091896,90.03670763,477.9979112,104.5585173,117.4442638,82.53520653,146.7394687,86.6307588,163.3723038,38.55404197,171.2641525,74.65624997,275.2983523,83.12613193,47.99509897,238.0584843,171.7917393,307.61624
448.5741291,450.8779692,109.9551307,141.6078558,163.2911162,161.862394,458.6666667,34.4309514,34.39762497,424.5669539,120.5166191,103.3709131,103.6693037,168.3523397,164.0333268,147.1042378,76.70208507,126.1445512,134.0227744,32.70095127,139.6121652,75.7074479,34.58042713,34.53893057,40.21772387,376.7961934,166.0734037,163.937854,214.7371979,217.3513941,286.519882,111.1705416,208.3561883,182.5646319,81.12093693,39.5130716,39.37882323,123.9578974,80.70182563,50.7346422,32.52025693,109.8372992,31.55296663,152.7599576,31.8102755,30.7109443,302.9032207,246.8723525,145.7821267,309.9696579,153.4925792,301.7364617,133.6433756,65.95362137,44.3293663,122.0378316,47.50949483,51.47666153,45.38265257,44.8236231,144.2989652,156.0703836,155.5356788,106.797486,275.6964473,76.71522913,77.13181067,106.2068054,315.532382,120.9124599,164.8861666,148.8409782,310.5519565,34.66774477,259.9924946,36.17879503,253.8032665,342.236496,308.8245583,114.8049531,34.6992412,378.3793446,137.2976181,340.0256386,103.5859652,349.8530451,32.92639077,99.86441793,163.2037178,83.8300947,425.0631561,96.17707277,104.9801077,75.97929157,147.9097136,79.4248508,148.4525035,34.66949833,155.4077847,74.9229025,246.9038315,77.29353977,44.29764233,209.6602014,155.5630502,305.078464
491.6650088,500.9358949,119.4415275,184.6447568,290.3235415,182.9045347,513.3333333,37.76500167,37.5712239,228.7767411,131.4218754,114.2711562,114.5864894,179.0308229,177.8014973,162.9666718,83.5381893,164.3161691,147.9802551,36.30180563,151.2260959,82.93326907,37.99635067,37.96401567,44.51157643,257.2983473,176.729319,226.8619496,241.7485277,233.6921093,313.7219589,123.0540832,236.1625012,202.9189215,88.8718246,42.40155637,40.95777317,139.9151781,88.6637623,55.21608457,35.72689593,121.6597412,35.07071147,166.1347806,34.77568337,33.81366483,322.6276976,263.6870828,162.4862258,346.9464634,166.5888692,334.4830121,137.7000653,73.3418872,49.16437843,131.4998733,49.00966993,56.88911793,49.98437047,49.1001475,158.9490955,170.0226023,169.222941,116.6202188,305.9253255,93.3567604,96.08851903,117.7761806,348.3724915,131.9814358,179.2689183,164.1113101,333.7688331,38.6654913,284.3575051,39.5305208,290.4626074,375.8118431,342.7761403,125.1207084,38.0797261,416.5009471,157.1833455,391.0279845,114.7395276,388.553703,36.40219447,108.6498974,177.0629846,93.46726163,468.3627829,104.6403698,116.2283524,83.27059023,168.0297829,87.52398093,162.4116109,38.00033887,170.5037897,86.42216397,275.9583679,83.16875173,49.41099483,234.7860034,171.643571,345.960384
409.2747432,418.694395,97.84681527,116.4742812,136.4051284,228.1470312,413.4666667,39.59655377,39.65386447,156.8999693,103.608055,93.94417523,93.84606253,140.8030575,139.7988782,133.5189826,67.92356943,116.2814948,101.0579962,38.31314763,129.560728,67.74825527,39.889797,39.84451727,47.37609887,119.4493999,133.9378243,154.3585502,191.8201701,185.3503472,262.3550462,99.76434187,154.8338908,126.2973536,72.18499323,45.6706834,46.58003067,74.7941461,72.0012313,51.27411407,37.95441837,97.7006746,42.27016543,132.0545281,42.38806287,35.54956087,242.2046333,186.4793203,128.3194323,286.6349791,132.7816077,266.3006197,106.0258269,59.48503983,40.30252953,110.1969895,40.41010063,49.7712333,43.8271065,46.98115287,133.2061214,132.3606788,131.4921458,95.46173597,243.2916883,67.44157803,67.70432283,95.27926547,278.6502674,110.6098228,130.9274427,109.4765718,219.9081457,39.08798263,251.8178662,39.78678113,179.9314936,247.826511,248.4985417,104.8996666,39.80990323,344.9695331,122.9371284,318.0992462,93.88391493,331.6832656,38.3042256,90.34810243,141.7603754,76.49217177,397.2775573,105.046599,94.9193904,67.3511372,141.3464323,71.93531583,130.5059548,39.8561672,134.6273076,75.86979473,216.9931527,68.8854461,40.16103127,188.4270885,133.0793813,198.163159
244.9451871,249.0480975,58.6850735,64.2538923,85.8657465,117.8564201,246,22.5889375,22.61806077,101.3784026,63.8254589,57.4487847,57.78209213,87.60819737,82.5651486,83.36001037,40.3247673,75.09905903,59.28107563,21.6674426,81.91810883,40.31660413,22.571078,22.7356857,27.28400343,86.5977832,82.51844347,82.4679532,115.9301475,113.458302,159.3365384,61.6052205,89.41459603,76.1675781,42.56279947,26.52123527,26.377909,42.99180377,42.6252229,26.83653713,21.61692187,61.1013863,21.9488615,81.56758183,21.82255513,20.00128137,155.0937308,116.9968225,79.95319783,167.5690381,81.72073323,170.0018453,65.3832385,35.26898623,24.64986807,67.6841789,27.98846683,27.34082433,23.50682823,27.80516663,79.64609547,82.2245919,81.733073,58.83326743,155.6507242,42.4478022,40.52517523,60.12242703,167.4801261,67.20059023,77.6470469,65.81160247,118.1843542,23.69979173,152.1225867,22.62530197,108.3466065,142.7455403,148.1457903,60.97944433,22.94705257,206.7286052,77.21910057,195.4165361,57.976828,193.817446,21.98621527,53.86229493,86.8673255,44.63011023,243.3203714,54.98786287,58.72257633,40.21355733,83.7023228,43.08477093,80.46497563,22.88147617,83.28330757,41.11520643,135.7251058,41.963085,23.8573716,113.2031163,82.2069734,137.24998
416.1141408,427.4210975,97.6379506,111.2701336,164.2443333,134.8239219,423.6,40.64332467,40.82065273,151.5357,106.3444408,92.9626613,93.60580043,138.1491268,123.4991474,128.4763177,67.08883513,119.1815025,102.1217743,39.1455329,132.1880715,66.87038357,40.5902188,41.00403997,48.6570261,139.2067461,130.3015358,127.4376284,178.6679687,181.3742516,262.5598719,98.34493563,156.0306717,124.3727255,71.1604549,44.52982737,47.65456043,75.60411537,71.8406842,53.10255123,38.94683687,96.93679783,45.71321907,130.981828,45.8818655,37.2128143,247.1261154,183.6066556,127.6391667,284.165045,131.700673,296.3741822,104.4908051,61.13600523,44.0322292,112.6230207,48.68982453,55.6042641,47.08156537,48.36145493,127.0099496,130.4876093,130.5000885,95.41941317,246.4909305,66.1342483,73.9134219,95.73243563,284.6622506,110.3993038,130.4662847,114.5911833,200.7318264,40.26535407,238.2153419,41.08156413,176.5079768,238.3618139,242.033293,104.4392622,41.01924027,351.8863485,119.2247985,309.565559,93.00725343,337.2625102,39.65978487,105.0401179,139.853041,77.2750281,400.1190223,83.72759897,94.45502773,66.9964878,140.4114983,71.4103419,129.4106926,40.83741217,133.2210576,83.13537433,216.2365207,67.99742873,41.9974114,182.3548905,131.6173237,189.149462
452.749642,452.4666462,110.1474086,168.5297604,160.8702517,161.2819374,459.7333333,34.64907647,34.66146697,174.7928436,128.5719909,104.1497742,104.4324635,162.1608947,144.9869717,150.7642811,76.66516837,125.6671616,128.139564,33.0571806,154.5293101,75.87158673,34.75602787,35.34930047,40.8524358,162.5376333,166.4147358,155.6101771,209.4237534,217.3299825,288.2775411,111.093236,199.0571575,180.6743255,80.98455673,40.1434796,40.07612553,108.9887679,81.20496463,49.60059603,32.9754792,110.0136638,31.79996907,153.9020832,33.70388717,30.88558673,300.6904743,265.7448708,145.3291892,315.1877135,153.8943692,399.5007186,123.716719,64.6474358,43.91931943,119.8287048,43.86437843,49.54648473,44.24618713,44.61204857,143.9396492,152.8372483,152.3478333,106.5670746,275.3260883,76.65643747,77.22867367,107.0739114,315.9362242,118.8675242,154.1926996,142.9395898,315.9838264,36.49950533,264.5763158,36.20651907,245.5463909,286.9943834,303.090082,115.0330051,35.01420657,378.3181716,136.5123454,354.4054461,104.2025207,353.3553679,33.75094443,96.2175129,163.8532216,83.38022823,433.0806386,98.42340087,105.7406631,76.67167013,149.4174339,80.1910103,147.4430573,35.071283,156.2947101,76.6575896,248.6290052,77.1985989,43.6652587,209.2024373,155.4086717,299.275264
362.1159434,373.4419949,87.35806067,110.4163888,116.5045382,116.1528454,365.4666667,37.57941847,38.7533749,132.1346667,93.35515503,80.18520133,80.64893387,108.9914513,125.0559577,114.0641978,59.74107117,95.0262846,96.2694577,36.04447037,113.5421702,59.65205723,37.58241317,37.79779687,45.2019427,120.090678,111.6575627,116.7109428,157.2612257,153.7451163,221.7991949,85.92394267,142.5185691,127.2162692,64.20730847,44.20157557,44.07336027,73.5933679,63.4944282,48.80951023,35.83999657,84.38182087,41.39093453,112.9431178,42.52292933,34.29821873,212.6543257,150.0975309,109.6413715,247.8347221,113.0345949,267.8057152,90.3411409,56.36526393,37.94995313,95.86951217,42.6881737,47.49911657,43.56411647,37.93759013,109.4797446,112.3310608,113.1322447,82.9715139,209.6822536,70.46786983,60.12114237,82.4063748,245.6495277,97.19243047,119.2359113,102.8420962,212.5369427,37.3692465,307.0147812,38.1022829,153.5180564,208.0075557,214.5186513,92.06125873,37.83105063,305.6455871,103.9960832,259.5319565,80.17876043,289.7377968,36.1819306,83.04089233,120.2527974,71.89280257,340.269196,75.91656763,81.84089067,59.3375347,116.8508871,62.94460573,111.7075018,37.7762416,113.6127961,75.94307433,184.0599582,61.59595307,38.15385923,158.1458716,113.6565877,156.937254
356.9263959,356.8749437,83.75372887,98.58400167,218.3186041,129.6148194,354.8,32.81657637,32.99907113,134.0677769,101.1593436,81.3480122,81.0845137,106.9091756,116.5147705,111.4520642,57.4982256,104.0402308,82.04643333,31.53906427,116.6612935,57.39414583,32.75028997,32.88821697,39.3148993,122.0516922,114.430123,114.5432898,163.4017239,162.0811857,222.5991667,86.4730383,129.4866384,110.287532,61.6279731,38.93774693,38.10658193,58.49022813,60.12821423,42.42339743,31.39034197,85.28113353,34.15015127,114.482041,34.20411023,28.9797326,214.1106052,158.8594541,111.7249235,244.3595988,115.2668076,244.335731,95.84539597,50.6407882,33.07098433,97.8181684,40.1746735,39.6090668,35.90650127,37.52874127,111.1974374,114.142085,115.9514757,83.0420921,216.3011959,56.40493223,56.71549813,83.80944953,239.6955725,98.81858667,109.6858663,82.4492526,178.489316,33.54605917,359.5724721,33.60584377,128.5658832,195.3024042,205.9751153,87.56034883,33.2721145,295.4067037,106.8805294,209.4737923,81.00878993,275.779255,31.8620763,72.53438467,122.1117935,62.7627437,340.7962673,71.40874133,82.58665617,57.02394443,116.6197135,60.8071857,112.533691,33.25291823,115.4788204,61.98914997,187.8486839,56.19245483,33.4980833,158.7361649,115.5148692,164.903789
